latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
42.875,71.375,625.0,18000,Asia/Qyzylorda,GMT+5

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),evapotranspiration (mm),et0_fao_evapotranspiration (mm),wind_speed_10m (km/h),uv_index (),uv_index_clear_sky (),is_day (),sunshine_duration (s),total_column_integrated_water_vapour (kg/m²),wet_bulb_temperature_2m (°C),cape (J/kg),boundary_layer_height (m),shortwave_radiation (W/m²),direct_radiation (W/m²),direct_normal_irradiance (W/m²),shortwave_radiation_instant (W/m²),soil_moisture_0_to_1cm (m³/m³),temperature_80m (°C),freezing_level_height (m)
2025-05-18T03:00,18.6,68,0.20,0.04,0.02,8.0,0.00,0.00,0,0.00,32.60,14.8,0.0,155.00,0.0,0.0,0.0,0.0,0.198,17.9,3960.00
2025-05-18T04:00,17.5,77,0.90,0.05,0.02,9.9,0.00,0.00,0,0.00,32.10,14.8,0.0,45.00,0.0,0.0,0.0,0.0,0.239,16.7,3870.00
2025-05-18T05:00,16.5,82,0.00,0.04,0.03,9.6,0.00,0.00,1,0.00,29.00,14.4,0.0,145.00,0.0,0.0,0.0,0.0,0.293,15.8,3810.00
2025-05-18T06:00,17.1,80,0.00,0.05,0.04,7.6,0.30,0.30,1,0.00,27.30,14.7,0.0,175.00,35.0,1.0,7.5,64.7,0.252,16.5,3850.00
2025-05-18T07:00,18.3,74,0.00,0.06,0.10,6.7,1.20,1.20,1,3600.00,23.60,15.2,0.0,1020.00,157.0,58.0,203.4,206.3,0.239,17.1,3740.00
2025-05-18T08:00,19.8,65,0.00,0.10,0.21,7.2,2.55,2.55,1,3600.00,20.30,15.4,30.0,1615.00,339.0,199.0,431.8,400.4,0.230,18.2,3690.00
2025-05-18T09:00,21.7,49,0.00,0.15,0.35,9.7,4.15,4.15,1,3600.00,22.20,15.0,10.0,2005.00,522.0,347.0,559.1,582.4,0.221,19.6,3630.00
2025-05-18T10:00,24.1,37,0.00,0.18,0.49,13.7,4.85,5.50,1,3600.00,21.80,15.2,30.0,2245.00,682.0,472.0,626.2,732.0,0.213,21.7,3560.00
2025-05-18T11:00,25.3,36,0.00,0.19,0.52,17.7,6.20,6.75,1,3600.00,17.70,15.9,150.0,2215.00,653.0,383.0,450.1,679.8,0.200,22.8,3550.00
2025-05-18T12:00,25.9,34,0.00,0.21,0.58,24.6,7.45,7.45,1,3600.00,17.20,16.1,140.0,2430.00,715.0,450.0,496.8,724.6,0.194,23.4,3390.00
2025-05-18T13:00,26.1,33,0.00,0.21,0.65,27.1,7.40,7.60,1,3600.00,16.80,16.0,40.0,2230.00,835.0,603.0,659.4,824.6,0.187,23.3,3570.00
2025-05-18T14:00,26.0,31,0.00,0.20,0.65,27.5,7.15,7.15,1,3600.00,15.10,15.6,10.0,2160.00,835.0,661.0,754.2,802.5,0.182,23.3,3620.00
2025-05-18T15:00,25.7,30,0.00,0.19,0.61,26.7,6.10,6.10,1,3600.00,14.30,15.1,20.0,2155.00,758.0,622.0,783.2,705.9,0.177,23.2,3600.00
2025-05-18T16:00,25.0,30,0.00,0.16,0.52,24.5,4.70,4.70,1,3600.00,14.10,14.6,20.0,2195.00,624.0,502.0,745.4,557.9,0.174,22.8,3610.00
2025-05-18T17:00,24.5,31,0.00,0.14,0.41,21.6,3.15,3.15,1,3600.00,14.90,14.4,10.0,2165.00,450.0,342.0,654.6,378.4,0.172,22.8,3600.00
2025-05-18T18:00,23.2,36,0.00,0.11,0.27,16.6,1.65,1.65,1,3600.00,17.70,14.2,10.0,1860.00,257.0,164.0,466.6,191.7,0.171,21.9,3500.00
2025-05-18T19:00,21.8,40,0.00,0.07,0.13,10.6,0.55,0.55,1,3600.00,16.90,13.8,10.0,610.00,91.0,37.0,214.9,43.7,0.170,21.1,3350.00
2025-05-18T20:00,20.0,46,0.00,0.04,0.09,8.9,0.05,0.05,0,0.00,17.20,13.2,0.0,10.00,6.0,1.0,12.9,0.0,0.170,19.5,3230.00
2025-05-18T21:00,18.4,52,0.00,0.03,0.04,7.6,0.00,0.00,0,0.00,17.40,12.6,0.0,25.00,0.0,0.0,0.0,0.0,0.170,17.7,3230.00
2025-05-18T22:00,17.7,55,0.00,0.03,0.02,5.0,0.00,0.00,0,0.00,16.60,12.3,0.0,15.00,0.0,0.0,0.0,0.0,0.171,17.2,3310.00
2025-05-18T23:00,16.8,58,0.00,0.03,0.00,2.5,0.00,0.00,0,0.00,15.50,11.9,0.0,30.00,0.0,0.0,0.0,0.0,0.170,16.4,3110.00
2025-05-19T00:00,16.8,59,0.00,0.01,0.00,0.7,0.00,0.00,0,0.00,14.70,12.0,0.0,75.00,0.0,0.0,0.0,0.0,0.171,16.3,3040.00
2025-05-19T01:00,16.5,60,0.00,0.01,0.00,1.9,0.00,0.00,0,0.00,14.40,11.9,0.0,90.00,0.0,0.0,0.0,0.0,0.171,16.2,2970.00
2025-05-19T02:00,16.2,61,0.00,0.01,0.00,2.3,0.00,0.00,0,0.00,14.60,11.7,0.0,30.00,0.0,0.0,0.0,0.0,0.172,16.2,2910.00
2025-05-19T03:00,15.8,63,0.00,0.01,0.00,2.1,0.00,0.00,0,0.00,14.40,11.6,0.0,30.00,0.0,0.0,0.0,0.0,0.172,16.1,2880.00
2025-05-19T04:00,15.4,66,0.00,0.01,0.00,1.5,0.00,0.00,0,0.00,14.70,11.6,0.0,25.00,0.0,0.0,0.0,0.0,0.172,16.0,2840.00
2025-05-19T05:00,15.0,66,0.00,0.01,0.02,1.8,0.00,0.00,1,0.00,14.40,11.2,0.0,20.00,0.0,0.0,0.0,0.0,0.172,15.7,2920.00
2025-05-19T06:00,15.0,68,0.00,0.01,0.03,2.2,0.30,0.30,1,0.00,13.40,11.4,0.0,60.00,43.0,7.0,52.0,78.6,0.172,15.6,2840.00
2025-05-19T07:00,16.5,56,0.00,0.03,0.09,2.1,1.20,1.20,1,2898.59,12.80,11.4,0.0,230.00,148.0,45.0,156.6,194.0,0.171,15.6,2830.00
2025-05-19T08:00,18.0,46,0.00,0.08,0.19,2.6,2.55,2.55,1,3600.00,12.40,11.5,0.0,980.00,311.0,150.0,324.1,367.0,0.169,16.4,3360.00
2025-05-19T09:00,19.4,41,0.00,0.12,0.32,7.2,4.10,4.10,1,3600.00,12.30,12.0,0.0,1580.00,495.0,260.0,417.7,552.0,0.166,17.3,3410.00
2025-05-19T10:00,20.7,36,0.00,0.15,0.44,10.3,5.60,5.60,1,3600.00,12.20,12.3,10.0,1865.00,665.0,422.0,558.7,713.6,0.162,18.2,3390.00
2025-05-19T11:00,21.9,31,0.00,0.18,0.54,11.5,6.80,6.80,1,3600.00,11.90,12.4,10.0,2070.00,809.0,583.0,683.8,842.1,0.158,19.1,3370.00
2025-05-19T12:00,22.9,29,0.00,0.19,0.61,12.4,7.50,7.50,1,3600.00,11.50,12.8,20.0,2315.00,902.0,697.0,768.2,914.1,0.154,19.9,3410.00
2025-05-19T13:00,23.5,28,0.00,0.19,0.63,12.4,7.60,7.60,1,3600.00,11.40,13.1,20.0,2490.00,924.0,749.0,817.7,912.5,0.150,20.5,3450.00
2025-05-19T14:00,23.9,26,0.00,0.18,0.61,11.9,7.10,7.10,1,3600.00,11.30,13.0,30.0,2555.00,870.0,678.0,772.2,836.2,0.147,21.0,3490.00
2025-05-19T15:00,24.1,26,0.00,0.17,0.55,11.7,6.10,6.10,1,3600.00,11.30,13.1,30.0,2570.00,773.0,603.0,757.6,720.1,0.144,21.4,3540.00
2025-05-19T16:00,23.8,26,0.00,0.15,0.47,12.0,4.70,4.70,1,3600.00,11.30,12.9,20.0,2430.00,631.0,494.0,731.4,564.5,0.142,21.5,3580.00
2025-05-19T17:00,24.1,25,0.00,0.12,0.36,10.7,3.15,3.15,1,3600.00,11.20,13.0,20.0,2205.00,448.0,322.0,613.8,377.1,0.141,22.3,3700.00
2025-05-19T18:00,23.2,27,0.00,0.09,0.24,10.6,1.65,1.65,1,3600.00,11.40,12.7,0.0,1445.00,250.0,137.0,387.1,187.0,0.141,22.0,3700.00
2025-05-19T19:00,22.0,31,0.00,0.06,0.13,8.5,0.60,0.60,1,3519.62,11.60,12.5,0.0,220.00,91.0,31.0,177.3,44.5,0.141,21.4,3700.00
2025-05-19T20:00,20.1,35,0.00,0.04,0.08,6.4,0.05,0.05,0,0.00,11.40,11.6,0.0,150.00,7.0,1.0,12.6,0.0,0.142,20.2,3720.00
2025-05-19T21:00,18.5,38,0.00,0.03,0.05,6.6,0.00,0.00,0,0.00,11.10,10.8,0.0,200.00,0.0,0.0,0.0,0.0,0.143,18.9,3810.00
2025-05-19T22:00,17.2,41,0.00,0.03,0.05,7.1,0.00,0.00,0,0.00,10.90,10.2,0.0,220.00,0.0,0.0,0.0,0.0,0.143,17.5,3870.00
2025-05-19T23:00,16.2,43,0.00,0.02,0.04,6.8,0.00,0.00,0,0.00,10.80,9.6,0.0,265.00,0.0,0.0,0.0,0.0,0.144,16.9,3840.00
2025-05-20T00:00,15.1,47,0.00,0.02,0.03,6.0,0.00,0.00,0,0.00,10.60,9.2,0.0,165.00,0.0,0.0,0.0,0.0,0.145,15.9,3860.00
2025-05-20T01:00,13.9,52,0.00,0.02,0.01,3.6,0.00,0.00,0,0.00,10.50,8.7,0.0,45.00,0.0,0.0,0.0,0.0,0.145,15.1,3870.00
2025-05-20T02:00,13.4,57,0.00,0.01,0.00,1.9,0.00,0.00,0,0.00,10.30,8.7,0.0,15.00,0.0,0.0,0.0,0.0,0.146,14.1,3880.00
2025-05-20T03:00,12.5,58,0.00,-0.00,0.00,2.9,0.00,0.00,0,0.00,10.40,8.0,0.0,15.00,0.0,0.0,0.0,0.0,0.147,13.7,3890.00
2025-05-20T04:00,11.8,61,0.00,-0.00,0.00,2.8,0.00,0.00,0,0.00,10.40,7.7,0.0,15.00,0.0,0.0,0.0,0.0,0.148,13.5,3910.00
2025-05-20T05:00,10.1,67,0.00,-0.00,0.02,3.4,0.00,0.00,1,0.00,10.30,6.8,0.0,15.00,1.0,0.0,0.0,5.8,0.149,12.2,4000.00
2025-05-20T06:00,10.3,68,0.00,0.01,0.03,3.3,0.30,0.30,1,2177.67,10.30,7.1,0.0,70.00,62.0,22.0,162.0,112.1,0.149,11.7,3980.00
2025-05-20T07:00,12.8,58,0.00,0.02,0.10,2.3,1.20,1.20,1,3600.00,10.20,8.3,0.0,210.00,217.0,131.0,452.6,283.9,0.149,11.7,4010.00
2025-05-20T08:00,15.2,45,0.00,0.05,0.21,2.0,2.60,2.60,1,3600.00,10.30,9.0,0.0,445.00,402.0,289.0,621.9,474.0,0.148,13.3,4010.00
2025-05-20T09:00,17.6,40,0.00,0.08,0.34,5.4,4.15,4.15,1,3600.00,10.50,10.3,0.0,830.00,585.0,455.0,729.0,652.1,0.146,15.2,4010.00
2025-05-20T10:00,19.9,37,0.00,0.11,0.46,7.6,5.65,5.65,1,3600.00,10.60,11.8,0.0,1140.00,742.0,601.0,794.0,796.0,0.144,17.2,4000.00
2025-05-20T11:00,22.4,35,0.00,0.14,0.56,9.8,6.85,6.85,1,3600.00,10.70,13.5,0.0,1285.00,857.0,710.0,831.4,891.9,0.140,19.5,4010.00
2025-05-20T12:00,24.6,32,0.00,0.16,0.64,10.7,7.55,7.55,1,3600.00,10.60,14.6,10.0,1440.00,920.0,771.0,848.4,932.3,0.137,21.6,4010.00
2025-05-20T13:00,26.6,28,0.00,0.17,0.68,11.5,7.65,7.65,1,3600.00,10.90,15.4,10.0,1755.00,930.0,785.0,855.6,918.5,0.134,23.6,4020.00
2025-05-20T14:00,27.8,24,0.00,0.17,0.67,11.6,7.05,7.15,1,3600.00,11.50,15.4,10.0,2070.00,882.0,742.0,843.6,847.9,0.130,24.9,4050.00
2025-05-20T15:00,28.3,22,0.00,0.16,0.60,10.8,6.05,6.15,1,3600.00,12.10,15.2,20.0,2340.00,780.0,649.0,813.6,726.8,0.127,25.7,4060.00
2025-05-20T16:00,28.2,21,0.00,0.14,0.50,10.0,4.70,4.75,1,3600.00,13.50,14.9,10.0,2470.00,633.0,513.0,757.4,566.6,0.125,26.0,4050.00
2025-05-20T17:00,28.7,20,0.00,0.12,0.40,10.3,3.20,3.20,1,3600.00,14.60,15.0,10.0,2375.00,456.0,350.0,664.5,384.2,0.124,27.0,4060.00
2025-05-20T18:00,27.9,22,0.00,0.10,0.26,8.8,1.70,1.70,1,3600.00,15.20,15.0,0.0,350.00,271.0,186.0,522.1,203.2,0.123,26.8,4070.00
2025-05-20T19:00,26.1,27,0.00,0.06,0.10,4.5,0.60,0.60,1,3600.00,15.00,14.8,0.0,50.00,101.0,49.0,276.2,50.2,0.123,26.3,4050.00
2025-05-20T20:00,23.8,40,0.00,0.02,0.03,1.6,0.05,0.05,0,0.00,14.80,15.4,0.0,35.00,7.0,1.0,12.4,0.0,0.125,25.5,4060.00
2025-05-20T21:00,22.4,39,0.00,-0.00,0.01,2.8,0.00,0.00,0,0.00,14.80,14.1,0.0,15.00,0.0,0.0,0.0,0.0,0.127,24.9,4050.00
2025-05-20T22:00,19.8,42,0.00,0.01,0.03,5.0,0.00,0.00,0,0.00,14.40,12.4,0.0,10.00,0.0,0.0,0.0,0.0,0.128,24.4,4050.00
2025-05-20T23:00,17.9,43,0.00,0.02,0.04,5.7,0.00,0.00,0,0.00,13.50,11.0,0.0,30.00,0.0,0.0,0.0,0.0,0.127,23.7,3940.00
2025-05-21T00:00,17.0,47,0.00,0.02,0.03,5.9,0.00,0.00,0,0.00,13.60,10.7,0.0,25.00,0.0,0.0,0.0,0.0,0.128,22.4,3930.00
2025-05-21T01:00,16.5,49,0.00,0.02,0.03,6.0,0.00,0.00,0,0.00,13.40,10.5,0.0,20.00,0.0,0.0,0.0,0.0,0.128,21.7,3930.00
2025-05-21T02:00,15.9,51,0.00,0.01,0.03,6.2,0.00,0.00,0,0.00,13.30,10.3,0.0,25.00,0.0,0.0,0.0,0.0,0.129,21.2,3910.00
2025-05-21T03:00,15.4,53,0.00,0.01,0.03,6.5,0.00,0.00,0,0.00,12.80,10.1,0.0,35.00,0.0,0.0,0.0,0.0,0.130,20.9,3870.00
2025-05-21T04:00,14.8,55,0.00,0.01,0.03,6.6,0.00,0.00,0,0.00,12.40,9.8,0.0,45.00,0.0,0.0,0.0,0.0,0.130,20.5,3820.00
2025-05-21T05:00,14.1,53,0.00,0.01,0.05,6.5,0.00,0.00,1,0.00,12.40,8.9,0.0,50.00,1.0,0.0,0.0,4.9,0.130,19.7,3800.00
2025-05-21T06:00,15.0,51,0.00,0.02,0.06,6.6,0.30,0.30,1,2508.90,12.30,9.5,0.0,80.00,65.0,24.0,175.4,116.4,0.130,19.4,3790.00
2025-05-21T07:00,18.8,41,0.00,0.03,0.15,6.2,1.25,1.25,1,3600.00,12.00,11.5,0.0,190.00,221.0,138.0,473.4,288.6,0.130,19.7,3830.00
2025-05-21T08:00,22.7,32,0.00,0.06,0.28,6.6,2.65,2.65,1,3600.00,12.20,13.2,0.0,510.00,408.0,300.0,643.0,480.7,0.129,21.1,3880.00
2025-05-21T09:00,26.1,21,0.00,0.10,0.41,4.6,4.20,4.20,1,3600.00,11.80,13.5,0.0,845.00,590.0,468.0,747.8,657.4,0.127,24.0,3900.00
2025-05-21T10:00,28.2,16,0.00,0.14,0.52,3.7,5.75,5.75,1,3600.00,11.30,13.6,10.0,1450.00,748.0,617.0,813.5,802.3,0.124,25.6,3920.00
2025-05-21T11:00,29.7,17,0.00,0.17,0.63,4.9,6.95,6.95,1,3600.00,11.20,14.9,10.0,1965.00,863.0,726.0,848.7,898.1,0.114,27.0,3950.00
2025-05-21T12:00,30.5,16,0.00,0.22,0.71,8.6,7.65,7.65,1,3600.00,11.60,15.0,20.0,2530.00,920.0,780.0,857.0,932.3,0.109,27.5,3960.00
2025-05-21T13:00,31.1,15,0.00,0.21,0.73,10.0,7.75,7.75,1,3600.00,12.30,15.1,20.0,2720.00,926.0,786.0,855.4,914.6,0.104,28.1,3990.00
2025-05-21T14:00,31.3,15,0.00,0.19,0.70,10.1,7.10,7.30,1,3600.00,12.70,15.3,20.0,2820.00,878.0,741.0,841.0,844.2,0.099,28.4,4000.00
2025-05-21T15:00,31.4,16,0.00,0.17,0.63,9.8,5.85,6.25,1,3600.00,13.10,15.7,20.0,2845.00,778.0,648.0,810.7,725.1,0.096,28.8,4020.00
2025-05-21T16:00,31.3,17,0.00,0.15,0.53,9.4,4.45,4.85,1,3600.00,13.40,15.9,10.0,2815.00,634.0,514.0,756.8,567.7,0.094,29.0,4030.00
2025-05-21T17:00,30.8,19,0.00,0.13,0.41,10.2,3.20,3.25,1,3600.00,14.10,16.1,10.0,2660.00,460.0,350.0,661.9,388.0,0.088,29.1,4130.00
2025-05-21T18:00,29.7,20,0.00,0.11,0.27,8.9,1.75,1.75,1,3600.00,14.50,15.7,0.0,510.00,267.0,173.0,482.5,200.7,0.088,28.8,4100.00
2025-05-21T19:00,27.8,25,0.00,0.07,0.10,4.0,0.60,0.60,1,3600.00,14.80,15.6,0.0,85.00,99.0,42.0,233.4,50.0,0.089,28.3,4100.00
2025-05-21T20:00,26.0,32,0.00,0.02,0.03,1.5,0.05,0.05,0,0.00,14.60,15.7,0.0,50.00,8.0,1.0,12.2,0.0,0.092,27.9,4080.00
2025-05-21T21:00,24.0,35,0.00,-0.00,0.04,4.8,0.00,0.00,0,0.00,14.20,14.7,0.0,45.00,0.0,0.0,0.0,0.0,0.096,27.5,4110.00
2025-05-21T22:00,20.1,43,0.00,0.02,0.03,5.0,0.00,0.00,0,0.00,14.10,12.8,0.0,15.00,0.0,0.0,0.0,0.0,0.098,26.7,4130.00
2025-05-21T23:00,18.9,42,0.00,0.02,0.03,5.0,0.00,0.00,0,0.00,14.10,11.7,0.0,15.00,0.0,0.0,0.0,0.0,0.097,25.6,4050.00
2025-05-22T00:00,17.8,46,0.00,0.02,0.03,5.5,0.00,0.00,0,0.00,14.30,11.3,0.0,15.00,0.0,0.0,0.0,0.0,0.099,24.1,4060.00
2025-05-22T01:00,17.1,47,0.00,0.02,0.03,5.4,0.00,0.00,0,0.00,14.60,10.9,0.0,40.00,0.0,0.0,0.0,0.0,0.100,23.3,4070.00
2025-05-22T02:00,16.6,47,0.00,0.02,0.03,5.8,0.00,0.00,0,0.00,16.60,10.4,0.0,40.00,0.0,0.0,0.0,0.0,0.101,22.8,4070.00
2025-05-22T03:00,16.7,45,0.00,0.02,0.04,6.3,0.00,0.00,0,0.00,17.20,10.2,0.0,20.00,0.0,0.0,0.0,0.0,0.102,22.6,4050.00
2025-05-22T04:00,16.7,45,0.00,0.02,0.04,6.1,0.00,0.00,0,0.00,17.30,10.2,0.0,30.00,0.0,0.0,0.0,0.0,0.103,22.7,4050.00
2025-05-22T05:00,16.3,47,0.00,0.02,0.05,5.0,0.00,0.00,1,0.00,18.70,10.2,0.0,30.00,1.0,0.0,0.0,4.4,0.105,22.7,4120.00
2025-05-22T06:00,17.5,48,0.00,0.02,0.05,4.5,0.35,0.35,1,598.31,19.40,11.3,0.0,85.00,52.0,12.0,87.0,92.3,0.106,22.9,4130.00
2025-05-22T07:00,20.6,45,0.00,0.04,0.12,3.3,0.60,1.25,1,3600.00,19.00,13.5,0.0,160.00,175.0,73.0,248.7,228.1,0.106,23.0,4140.00
2025-05-22T08:00,24.2,36,0.00,0.07,0.22,1.5,2.00,2.65,1,3600.00,19.40,15.0,0.0,360.00,339.0,189.0,403.6,399.1,0.106,23.3,4160.00
2025-05-22T09:00,27.7,26,0.00,0.11,0.35,0.7,3.40,4.25,1,3600.00,19.20,15.7,0.0,750.00,522.0,351.0,559.5,581.5,0.104,25.7,4140.00
2025-05-22T10:00,30.8,22,0.00,0.15,0.51,1.9,5.00,5.80,1,3600.00,18.70,17.0,0.0,1685.00,709.0,553.0,727.8,760.3,0.100,28.6,4170.00
2025-05-22T11:00,33.6,20,0.00,0.17,0.64,4.3,6.95,7.00,1,3600.00,18.00,18.4,200.0,2970.00,829.0,672.0,784.4,862.6,0.096,31.1,4150.00
2025-05-22T12:00,34.7,18,0.00,0.19,0.75,8.4,7.70,7.70,1,3600.00,18.90,18.5,290.0,4265.00,913.0,773.0,848.1,925.2,0.091,31.7,4240.00
2025-05-22T13:00,35.4,18,0.00,0.18,0.70,9.1,7.75,7.80,1,3600.00,19.60,18.9,460.0,5405.00,816.0,618.0,671.6,806.0,0.087,32.6,4190.00
2025-05-22T14:00,36.3,16,0.10,0.17,0.68,10.1,5.05,7.35,1,3600.00,19.20,18.8,520.0,4695.00,757.0,528.0,598.3,727.9,0.088,33.8,4180.00
2025-05-22T15:00,35.8,15,0.00,0.14,0.54,12.6,6.00,6.30,1,3600.00,17.00,18.1,220.0,4540.00,490.0,201.0,251.0,456.8,0.088,33.7,4130.00
2025-05-22T16:00,34.6,17,0.20,0.15,0.50,15.1,4.75,4.90,1,3600.00,17.50,18.1,300.0,4480.00,421.0,185.0,271.7,377.2,0.104,33.2,4130.00
2025-05-22T17:00,33.9,18,0.40,0.17,0.38,11.0,2.85,3.30,1,3600.00,20.00,17.9,280.0,4985.00,326.0,153.0,288.2,275.2,0.094,32.6,4100.00
2025-05-22T18:00,31.5,25,0.30,0.12,0.24,9.9,0.80,1.75,1,0.00,19.40,18.3,490.0,355.00,148.0,18.0,49.9,111.6,0.114,30.9,4170.00
2025-05-22T19:00,28.7,33,0.20,0.09,0.16,10.3,0.25,0.65,1,0.00,20.20,18.0,360.0,55.00,68.0,4.0,21.9,34.8,0.123,28.4,4120.00
2025-05-22T20:00,26.8,37,0.00,0.06,0.12,9.1,0.05,0.05,0,0.00,18.90,17.3,330.0,70.00,6.0,0.0,0.0,0.0,0.118,27.9,4080.00
2025-05-22T21:00,25.0,42,0.00,0.04,0.05,6.7,0.00,0.00,0,0.00,18.10,16.7,170.0,85.00,0.0,0.0,0.0,0.0,0.115,27.6,4040.00
2025-05-22T22:00,23.1,49,0.00,0.03,0.02,4.2,0.00,0.00,0,0.00,18.30,16.2,10.0,30.00,0.0,0.0,0.0,0.0,0.113,27.0,4000.00
2025-05-22T23:00,23.7,38,0.00,0.02,0.04,4.6,0.00,0.00,0,0.00,17.30,15.0,0.0,10.00,0.0,0.0,0.0,0.0,0.099,27.0,3990.00
2025-05-23T00:00,22.7,37,0.00,0.02,0.03,4.5,0.00,0.00,0,0.00,16.60,14.0,0.0,10.00,0.0,0.0,0.0,0.0,0.099,25.9,3990.00
2025-05-23T01:00,21.1,40,0.00,0.02,0.03,4.3,0.00,0.00,0,0.00,16.90,13.2,0.0,10.00,0.0,0.0,0.0,0.0,0.099,24.9,4050.00
2025-05-23T02:00,19.6,47,0.00,0.02,0.02,4.4,0.00,0.00,0,0.00,17.20,12.9,0.0,10.00,0.0,0.0,0.0,0.0,0.100,24.0,4060.00
2025-05-23T03:00,17.2,61,0.00,0.01,0.01,4.1,0.00,0.00,0,0.00,17.90,12.6,0.0,10.00,0.0,0.0,0.0,0.0,0.101,23.2,4030.00
2025-05-23T04:00,15.6,73,0.00,0.01,0.00,4.6,0.00,0.00,0,0.00,17.90,12.5,0.0,10.00,0.0,0.0,0.0,0.0,0.101,22.2,4010.00
2025-05-23T05:00,14.8,76,0.00,0.01,0.03,4.4,0.00,0.00,1,0.00,18.00,12.1,0.0,10.00,1.0,0.0,0.0,4.0,0.103,21.5,4040.00
2025-05-23T06:00,15.8,69,0.00,0.01,0.03,3.3,0.25,0.35,1,0.00,18.50,12.3,0.0,20.00,46.0,2.0,14.4,80.9,0.104,20.9,3990.00
2025-05-23T07:00,19.1,58,0.00,0.02,0.10,2.6,0.70,1.25,1,2161.54,18.60,14.0,0.0,75.00,158.0,39.0,132.1,205.6,0.104,20.4,3980.00
2025-05-23T08:00,22.3,38,0.00,0.05,0.23,6.5,2.35,2.65,1,3600.00,18.20,13.9,0.0,400.00,307.0,107.0,227.7,361.2,0.103,20.7,3950.00
2025-05-23T09:00,23.6,33,0.00,0.08,0.30,6.6,3.90,4.25,1,3600.00,19.40,14.1,0.0,655.00,393.0,131.0,208.3,437.6,0.102,21.8,3890.00
2025-05-23T10:00,25.1,31,0.00,0.09,0.37,8.0,5.75,5.75,1,3402.44,20.90,14.8,0.0,1185.00,460.0,132.0,173.4,493.2,0.100,22.8,3880.00
2025-05-23T11:00,25.7,34,0.00,0.12,0.56,12.5,3.30,6.95,1,3600.00,22.80,15.9,0.0,1010.00,749.0,492.0,573.4,779.3,0.091,23.2,3830.00
2025-05-23T12:00,26.4,33,0.00,0.17,0.55,15.5,4.20,7.65,1,3600.00,23.70,16.2,10.0,370.00,688.0,326.0,357.2,697.2,0.088,23.8,3830.00
2025-05-23T13:00,24.3,36,0.00,0.14,0.50,21.5,6.85,7.75,1,3600.00,26.00,15.1,10.0,2115.00,610.0,234.0,253.9,602.6,0.087,21.7,3900.00
2025-05-23T14:00,22.1,42,0.00,0.11,0.43,17.2,1.95,7.25,1,3600.00,27.40,14.3,10.0,445.00,585.0,261.0,295.3,562.6,0.086,19.5,3800.00
2025-05-23T15:00,19.5,56,0.40,0.10,0.22,10.8,1.75,6.25,1,69.27,28.90,14.0,0.0,555.00,277.0,50.0,62.3,258.3,0.121,17.6,3630.00
2025-05-23T16:00,18.4,67,1.00,0.12,0.16,10.0,0.50,4.80,1,0.00,28.30,14.4,0.0,500.00,199.0,32.0,46.9,178.4,0.190,16.9,3570.00
2025-05-23T17:00,17.2,72,0.10,0.14,0.15,12.6,1.40,3.20,1,1916.28,26.10,13.9,0.0,660.00,218.0,66.0,123.9,184.2,0.185,15.7,3490.00
2025-05-23T18:00,18.1,66,0.00,0.11,0.14,12.2,1.70,1.75,1,3600.00,23.80,14.0,0.0,730.00,188.0,73.0,201.1,142.0,0.167,17.0,3370.00
2025-05-23T19:00,18.1,64,0.00,0.07,0.08,7.6,0.50,0.65,1,3231.19,21.70,13.8,0.0,35.00,89.0,31.0,167.7,46.2,0.158,17.5,3370.00
2025-05-23T20:00,17.0,70,0.00,0.04,0.04,5.8,0.05,0.05,0,0.00,19.50,13.5,10.0,45.00,8.0,1.0,11.9,0.0,0.153,17.9,3360.00
2025-05-23T21:00,15.8,77,0.00,0.02,0.00,5.0,0.00,0.00,0,0.00,18.10,13.1,10.0,95.00,0.0,0.0,0.0,0.0,0.150,18.0,3340.00
2025-05-23T22:00,14.7,82,0.00,0.01,0.00,5.2,0.00,0.00,0,0.00,15.90,12.7,0.0,100.00,0.0,0.0,0.0,0.0,0.149,17.7,3340.00
2025-05-23T23:00,14.1,80,0.00,0.01,0.00,5.2,0.00,0.00,0,0.00,13.70,11.8,0.0,105.00,0.0,0.0,0.0,0.0,0.148,17.4,3320.00
2025-05-24T00:00,13.1,85,0.00,0.01,0.00,5.4,0.00,0.00,0,0.00,12.00,11.5,0.0,85.00,0.0,0.0,0.0,0.0,0.148,17.4,3360.00
2025-05-24T01:00,12.6,86,0.00,0.01,0.00,5.8,0.00,0.00,0,0.00,11.70,11.1,0.0,55.00,0.0,0.0,0.0,0.0,0.147,17.0,3390.00
2025-05-24T02:00,12.5,84,0.00,0.01,0.00,5.8,0.00,0.00,0,0.00,11.40,10.8,0.0,35.00,0.0,0.0,0.0,0.0,0.146,16.7,3440.00
2025-05-24T03:00,12.2,83,0.00,0.01,0.00,5.8,0.00,0.00,0,0.00,11.80,10.4,0.0,10.00,0.0,0.0,0.0,0.0,0.146,16.3,3480.00
2025-05-24T04:00,11.9,84,0.00,0.01,0.00,5.4,0.00,0.00,0,0.00,11.00,10.1,0.0,10.00,0.0,0.0,0.0,0.0,0.146,16.0,3500.00
2025-05-24T05:00,10.7,85,0.00,-0.00,0.02,4.8,0.00,0.00,1,0.00,10.10,9.1,0.0,10.00,1.0,0.0,0.0,3.8,0.146,15.3,3600.00
